Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Region,City,Age,Category,Product Name,Unit Price,Quantity,Gross Sales,Discount (%),Sales,Cost,Profit,Profit Margin (%),Payment Method,Customer Rating,Returned,Month,Month Name,Quarter,Weekday,Age Group
ORD-017260,2025-11-03,2025-11-07,Second Class,C-1752,Arjun Kumar,Home Office,Central,Houston,52,Electronics,Apple Watch Series 9,799.84,1,799.84,0.0,799.84,524.06,275.78,34.48,Debit Card,4.0,0,11,November,4,Monday,46-55
ORD-017261,2025-11-03,2025-11-07,Second Class,C-1596,Patricia Singh,Consumer,West,San Francisco,39,Clothing,H&M Hoodie,140.06,2,280.12,0.0,280.12,144.37,135.75,48.46,Google Pay,4.8,0,11,November,4,Monday,36-45
ORD-017262,2025-11-03,2025-11-05,First Class,C-1381,Lucas Kim,Consumer,East,Boston,61,Beauty & Health,Vitamin C Serum,415.31,2,830.62,15.0,706.03,481.7,224.33,31.77,PayPal,3.9,0,11,November,4,Monday,56+
ORD-017263,2025-11-03,2025-11-09,Standard Class,C-1599,Arjun Williams,Consumer,East,New York,31,Electronics,iPhone 15 Pro,292.89,2,585.78,0.0,585.78,417.77,168.01,28.68,Debit Card,4.7,0,11,November,4,Monday,26-35
ORD-017264,2025-11-03,2025-11-09,Standard Class,C-1322,Susan Lee,Home Office,South,Atlanta,32,Electronics,Samsung Galaxy S24,196.86,2,393.72,0.0,393.72,262.39,131.33,33.36,Debit Card,4.5,0,11,November,4,Monday,26-35
ORD-017265,2025-11-03,2025-11-09,Standard Class,C-2078,John Sharma,Home Office,Central,Houston,37,Clothing,Ray-Ban Aviators,145.34,1,145.34,5.0,138.07,84.65,53.42,38.69,PayPal,5.0,0,11,November,4,Monday,36-45
ORD-017266,2025-11-03,2025-11-05,First Class,C-1773,Jennifer Kumar,Corporate,Central,Dallas,43,Sports & Fitness,Hydro Flask 32oz,88.34,1,88.34,0.0,88.34,58.44,29.9,33.85,Debit Card,3.9,0,11,November,4,Monday,36-45
ORD-017267,2025-11-04,2025-11-08,Second Class,C-1441,James Kim,Consumer,Central,Chicago,53,Clothing,Gap Hoodie,248.99,1,248.99,15.0,211.64,153.87,57.77,27.3,Apple Pay,3.9,0,11,November,4,Tuesday,46-55
ORD-017268,2025-11-04,2025-11-10,Standard Class,C-1833,Lucas Sharma,Corporate,East,Boston,18,Sports & Fitness,Yoga Mat Pro,207.95,1,207.95,0.0,207.95,118.22,89.73,43.15,Debit Card,4.4,0,11,November,4,Tuesday,18-25
ORD-017269,2025-11-04,2025-11-10,Standard Class,C-1064,Linda Johnson,Consumer,Central,Chicago,50,Clothing,Adidas Ultraboost,185.11,1,185.11,5.0,175.85,96.03,79.82,45.39,Credit Card,3.5,0,11,November,4,Tuesday,46-55
ORD-017270,2025-11-04,2025-11-08,Second Class,C-1503,Robert Miller,Corporate,East,New York,18,Electronics,iPad Pro 12.9,575.13,4,2300.52,10.0,2070.47,1490.36,580.11,28.02,Debit Card,5.0,0,11,November,4,Tuesday,18-25
ORD-017271,2025-11-04,2025-11-06,First Class,C-2030,Robert Smith,Consumer,Central,Chicago,44,Clothing,Nike Air Force 1,233.48,1,233.48,0.0,233.48,120.99,112.49,48.18,Credit Card,5.0,0,11,November,4,Tuesday,36-45
ORD-017272,2025-11-04,2025-11-10,Standard Class,C-1462,Susan Patel,Consumer,East,Philadelphia,40,Electronics,Logitech MX Keys,665.51,1,665.51,10.0,598.96,439.02,159.94,26.7,Credit Card,2.5,0,11,November,4,Tuesday,36-45
ORD-017273,2025-11-04,2025-11-10,Standard Class,C-1820,Mary Sharma,Corporate,East,New York,37,Food & Grocery,Manuka Honey,20.6,1,20.6,0.0,20.6,13.39,7.21,35.0,Credit Card,4.3,0,11,November,4,Tuesday,36-45
ORD-017274,2025-11-04,2025-11-10,Standard Class,C-1346,Susan Kim,Home Office,East,Philadelphia,46,Electronics,MacBook Air M3,1075.23,3,3225.69,10.0,2903.12,2267.7,635.42,21.89,PayPal,4.5,0,11,November,4,Tuesday,46-55
ORD-017275,2025-11-04,2025-11-06,First Class,C-1113,Priya Johnson,Consumer,Central,Chicago,49,Books & Media,Thinking Fast Slow,32.17,2,64.34,20.0,51.47,32.74,18.73,36.39,Credit Card,3.7,0,11,November,4,Tuesday,46-55
ORD-017276,2025-11-04,2025-11-06,First Class,C-1028,Arjun Miller,Corporate,East,Philadelphia,39,Clothing,Zara Blazer,108.69,4,434.76,0.0,434.76,242.34,192.42,44.26,Apple Pay,3.8,0,11,November,4,Tuesday,36-45
ORD-017277,2025-11-04,2025-11-10,Standard Class,C-1934,Patricia Kim,Corporate,West,Seattle,48,Sports & Fitness,TRX Kit,267.77,1,267.77,0.0,267.77,175.86,91.91,34.32,Debit Card,3.7,0,11,November,4,Tuesday,46-55
ORD-017278,2025-11-04,2025-11-10,Standard Class,C-1375,John Patel,Home Office,East,Philadelphia,56,Electronics,Logitech MX Keys,368.52,1,368.52,15.0,313.24,264.55,48.69,15.54,Apple Pay,3.8,0,11,November,4,Tuesday,56+
ORD-017279,2025-11-04,2025-11-10,Standard Class,C-1553,Patricia Kumar,Home Office,Central,Dallas,50,Beauty & Health,MAC Foundation,449.17,4,1796.68,0.0,1796.68,875.36,921.32,51.28,Credit Card,4.2,0,11,November,4,Tuesday,46-55
ORD-017280,2025-11-04,2025-11-08,Second Class,C-1260,James Davis,Corporate,East,Boston,18,Clothing,H&M Hoodie,80.08,2,160.16,5.0,152.15,81.51,70.64,46.43,Debit Card,3.7,0,11,November,4,Tuesday,18-25
ORD-017281,2025-11-04,2025-11-10,Standard Class,C-1859,Omar Sharma,Consumer,South,Charlotte,45,Beauty & Health,Dyson Airwrap,265.6,1,265.6,0.0,265.6,128.86,136.74,51.48,Credit Card,4.4,0,11,November,4,Tuesday,36-45
ORD-017282,2025-11-04,2025-11-10,Standard Class,C-1352,John Johnson,Consumer,Central,Dallas,38,Electronics,Dell XPS 15,1233.08,2,2466.16,5.0,2342.85,1648.06,694.79,29.66,PayPal,4.0,0,11,November,4,Tuesday,36-45
ORD-017283,2025-11-04,2025-11-10,Standard Class,C-1142,Lucas Reddy,Consumer,South,Atlanta,40,Home & Kitchen,KitchenAid Mixer,637.21,4,2548.84,5.0,2421.4,1738.96,682.44,28.18,Credit Card,3.9,0,11,November,4,Tuesday,36-45
ORD-017284,2025-11-04,2025-11-10,Standard Class,C-1430,Priya Johnson,Corporate,South,Charlotte,47,Sports & Fitness,Nike Gloves,192.64,1,192.64,10.0,173.38,120.89,52.49,30.27,Apple Pay,3.7,0,11,November,4,Tuesday,46-55
ORD-017285,2025-11-04,2025-11-04,Same Day,C-2041,Jennifer Johnson,Home Office,South,Charlotte,45,Clothing,New Balance 574,215.49,1,215.49,15.0,183.17,109.23,73.94,40.37,Credit Card,4.8,0,11,November,4,Tuesday,36-45
ORD-017286,2025-11-04,2025-11-10,Standard Class,C-1815,Patricia Patel,Corporate,West,San Francisco,59,Electronics,Dell XPS 15,891.16,1,891.16,0.0,891.16,599.66,291.5,32.71,Debit Card,3.4,0,11,November,4,Tuesday,56+
ORD-017287,2025-11-04,2025-11-06,First Class,C-1307,Susan Reddy,Consumer,East,New York,40,Beauty & Health,Vitamin C Serum,73.28,1,73.28,0.0,73.28,41.78,31.5,42.99,Debit Card,4.9,0,11,November,4,Tuesday,36-45
ORD-017288,2025-11-04,2025-11-10,Standard Class,C-1081,Priya Williams,Home Office,South,Charlotte,44,Home & Kitchen,Breville Espresso,362.52,1,362.52,0.0,362.52,236.7,125.82,34.71,Credit Card,4.2,0,11,November,4,Tuesday,36-45
ORD-017289,2025-11-04,2025-11-10,Standard Class,C-1292,Arjun Reddy,Consumer,East,New York,25,Electronics,iPhone 15 Pro,1013.45,1,1013.45,0.0,1013.45,728.05,285.4,28.16,Debit Card,4.9,0,11,November,4,Tuesday,18-25
ORD-017290,2025-11-04,2025-11-10,Standard Class,C-1431,Susan Kumar,Consumer,East,Boston,36,Beauty & Health,Vitamin C Serum,271.24,2,542.48,5.0,515.36,311.22,204.14,39.61,Credit Card,5.0,0,11,November,4,Tuesday,36-45
ORD-017291,2025-11-04,2025-11-10,Standard Class,C-1556,Omar Smith,Home Office,West,Los Angeles,24,Clothing,Zara Blazer,132.22,2,264.44,5.0,251.22,171.61,79.61,31.69,Debit Card,4.3,0,11,November,4,Tuesday,18-25
ORD-017292,2025-11-04,2025-11-10,Standard Class,C-1260,James Davis,Corporate,East,Boston,18,Books & Media,Atomic Habits,65.11,1,65.11,10.0,58.6,27.04,31.56,53.86,Credit Card,4.5,0,11,November,4,Tuesday,18-25
ORD-017293,2025-11-04,2025-11-10,Standard Class,C-2016,James Miller,Corporate,East,New York,43,Electronics,MacBook Air M3,938.53,1,938.53,0.0,938.53,618.29,320.24,34.12,PayPal,4.4,0,11,November,4,Tuesday,36-45
ORD-017294,2025-11-04,2025-11-06,First Class,C-1184,Michael Kumar,Consumer,West,Seattle,45,Home & Kitchen,Instant Pot Duo,536.69,1,536.69,0.0,536.69,332.46,204.23,38.05,PayPal,3.7,0,11,November,4,Tuesday,36-45
ORD-017295,2025-11-04,2025-11-10,Standard Class,C-1435,Jennifer Garcia,Consumer,Central,Dallas,24,Home & Kitchen,IKEA KALLAX Shelf,679.01,1,679.01,0.0,679.01,466.48,212.53,31.3,Debit Card,2.7,0,11,November,4,Tuesday,18-25
ORD-017296,2025-11-04,2025-11-08,Second Class,C-2174,Linda Garcia,Home Office,West,San Francisco,40,Beauty & Health,Nivea Lotion,140.32,1,140.32,0.0,140.32,81.03,59.29,42.25,PayPal,3.4,0,11,November,4,Tuesday,36-45
ORD-017297,2025-11-04,2025-11-10,Standard Class,C-1674,Patricia Brown,Consumer,East,Boston,48,Home & Kitchen,Breville Espresso,453.36,3,1360.08,15.0,1156.07,890.24,265.83,22.99,PayPal,4.3,0,11,November,4,Tuesday,46-55
ORD-017298,2025-11-04,2025-11-10,Standard Class,C-2151,Arjun Garcia,Consumer,Central,Dallas,34,Electronics,LG 27in 4K Monitor,1572.38,1,1572.38,0.0,1572.38,1036.02,536.36,34.11,Google Pay,4.8,0,11,November,4,Tuesday,26-35
ORD-017299,2025-11-04,2025-11-10,Standard Class,C-1895,Mary Davis,Consumer,Central,Houston,18,Clothing,Nike Air Force 1,150.38,1,150.38,0.0,150.38,86.46,63.92,42.51,Debit Card,2.6,0,11,November,4,Tuesday,18-25
ORD-017300,2025-11-04,2025-11-10,Standard Class,C-1905,John Davis,Corporate,Central,Chicago,32,Home & Kitchen,IKEA KALLAX Shelf,182.46,3,547.38,5.0,520.01,344.74,175.27,33.71,Credit Card,4.3,0,11,November,4,Tuesday,26-35
ORD-017301,2025-11-04,2025-11-10,Standard Class,C-1254,Aisha Reddy,Corporate,Central,Houston,34,Clothing,Adidas Ultraboost,47.42,2,94.84,0.0,94.84,54.65,40.19,42.38,PayPal,3.5,0,11,November,4,Tuesday,26-35
ORD-017302,2025-11-04,2025-11-10,Standard Class,C-1826,Lucas Sharma,Consumer,East,New York,39,Home & Kitchen,Weber Grill,291.51,2,583.02,15.0,495.57,398.65,96.92,19.56,Debit Card,4.6,0,11,November,4,Tuesday,36-45
ORD-017303,2025-11-04,2025-11-10,Standard Class,C-2041,Jennifer Johnson,Home Office,South,Charlotte,45,Electronics,Logitech MX Keys,459.09,1,459.09,0.0,459.09,294.56,164.53,35.84,Google Pay,3.4,0,11,November,4,Tuesday,36-45
ORD-017304,2025-11-05,2025-11-11,Standard Class,C-2156,Linda Davis,Corporate,South,Charlotte,41,Sports & Fitness,Garmin Fenix 7,15.38,2,30.76,0.0,30.76,20.82,9.94,32.31,Credit Card,3.7,0,11,November,4,Wednesday,36-45
ORD-017305,2025-11-05,2025-11-07,First Class,C-1997,Priya Chen,Corporate,Central,Dallas,23,Sports & Fitness,Garmin Fenix 7,293.06,1,293.06,0.0,293.06,167.38,125.68,42.89,Credit Card,4.2,0,11,November,4,Wednesday,18-25
ORD-017306,2025-11-05,2025-11-05,Same Day,C-1777,James Kumar,Consumer,West,Seattle,36,Books & Media,Thinking Fast Slow,15.27,1,15.27,10.0,13.74,7.01,6.73,48.98,Credit Card,3.6,0,11,November,4,Wednesday,36-45
ORD-017307,2025-11-05,2025-11-11,Standard Class,C-2061,Sofia Davis,Home Office,Central,Dallas,49,Books & Media,Sapiens,72.63,2,145.26,5.0,138.0,69.59,68.41,49.57,PayPal,4.6,0,11,November,4,Wednesday,46-55
ORD-017308,2025-11-05,2025-11-09,Second Class,C-1350,Linda Jones,Corporate,Central,Houston,35,Food & Grocery,Granola Bars 24pk,9.28,1,9.28,0.0,9.28,5.55,3.73,40.19,Debit Card,2.7,0,11,November,4,Wednesday,26-35
ORD-017309,2025-11-05,2025-11-11,Standard Class,C-2077,Robert Singh,Consumer,West,San Francisco,34,Home & Kitchen,IKEA KALLAX Shelf,718.94,1,718.94,20.0,575.15,444.48,130.67,22.72,PayPal,3.9,0,11,November,4,Wednesday,26-35
ORD-017310,2025-11-05,2025-11-11,Standard Class,C-1051,David Smith,Corporate,East,New York,44,Clothing,New Balance 574,229.83,1,229.83,0.0,229.83,135.75,94.08,40.93,Credit Card,4.2,0,11,November,4,Wednesday,36-45
ORD-017311,2025-11-05,2025-11-09,Second Class,C-1196,Omar Patel,Corporate,Central,Chicago,24,Home & Kitchen,KitchenAid Mixer,612.71,4,2450.84,0.0,2450.84,1466.08,984.76,40.18,Google Pay,4.1,0,11,November,4,Wednesday,18-25
ORD-017312,2025-11-05,2025-11-07,First Class,C-1817,Patricia Reddy,Consumer,East,Boston,35,Home & Kitchen,Dyson V15 Vacuum,58.85,2,117.7,0.0,117.7,73.12,44.58,37.88,Credit Card,3.8,0,11,November,4,Wednesday,26-35
ORD-017313,2025-11-05,2025-11-11,Standard Class,C-1483,Mary Johnson,Consumer,West,Los Angeles,59,Beauty & Health,MAC Foundation,423.18,2,846.36,10.0,761.72,435.97,325.75,42.77,PayPal,2.9,0,11,November,4,Wednesday,56+
ORD-017314,2025-11-05,2025-11-11,Standard Class,C-1478,Lucas Smith,Consumer,Central,Chicago,50,Clothing,Under Armour T-Shirt,194.97,2,389.94,0.0,389.94,214.18,175.76,45.07,Credit Card,4.4,0,11,November,4,Wednesday,46-55
ORD-017315,2025-11-05,2025-11-07,First Class,C-1614,Sofia Kim,Consumer,South,Nashville,18,Clothing,Under Armour T-Shirt,59.67,4,238.68,15.0,202.88,124.6,78.28,38.58,Debit Card,3.8,0,11,November,4,Wednesday,18-25
ORD-017316,2025-11-05,2025-11-09,Second Class,C-1125,Robert Sharma,Corporate,Central,Chicago,22,Home & Kitchen,Dyson V15 Vacuum,358.75,1,358.75,30.0,251.12,208.57,42.55,16.94,PayPal,4.4,0,11,November,4,Wednesday,18-25
ORD-017317,2025-11-05,2025-11-11,Standard Class,C-1276,John Patel,Corporate,East,Philadelphia,18,Home & Kitchen,KitchenAid Mixer,604.04,1,604.04,5.0,573.84,416.0,157.84,27.51,Google Pay,3.5,0,11,November,4,Wednesday,18-25
ORD-017318,2025-11-05,2025-11-11,Standard Class,C-1985,Aisha Kim,Consumer,West,Seattle,21,Food & Grocery,Granola Bars 24pk,38.27,4,153.08,15.0,130.12,86.02,44.1,33.89,PayPal,4.1,0,11,November,4,Wednesday,18-25
ORD-017319,2025-11-05,2025-11-11,Standard Class,C-1835,Omar Jones,Home Office,West,Seattle,40,Beauty & Health,The Ordinary Set,391.8,1,391.8,25.0,293.85,225.53,68.32,23.25,Debit Card,3.8,0,11,November,4,Wednesday,36-45
ORD-017320,2025-11-05,2025-11-11,Standard Class,C-1435,Jennifer Garcia,Consumer,Central,Dallas,24,Clothing,Ray-Ban Aviators,192.19,3,576.57,15.0,490.08,293.53,196.55,40.11,PayPal,3.7,0,11,November,4,Wednesday,18-25
ORD-017321,2025-11-05,2025-11-11,Standard Class,C-2122,Michael Kim,Consumer,East,New York,18,Electronics,Dell XPS 15,1688.32,2,3376.64,0.0,3376.64,2429.77,946.87,28.04,Debit Card,2.9,0,11,November,4,Wednesday,18-25
ORD-017322,2025-11-05,2025-11-11,Standard Class,C-1426,Omar Brown,Consumer,Central,Chicago,33,Electronics,iPhone 15 Pro,1035.21,1,1035.21,15.0,879.93,642.37,237.56,27.0,Credit Card,4.8,0,11,November,4,Wednesday,26-35
ORD-017323,2025-11-05,2025-11-11,Standard Class,C-1288,Aisha Patel,Consumer,South,Atlanta,18,Electronics,Apple Watch Series 9,223.4,1,223.4,0.0,223.4,146.66,76.74,34.35,PayPal,4.2,0,11,November,4,Wednesday,18-25
ORD-017324,2025-11-05,2025-11-11,Standard Class,C-1614,Sofia Kim,Consumer,South,Nashville,18,Electronics,LG 27in 4K Monitor,1501.99,1,1501.99,0.0,1501.99,1025.45,476.54,31.73,Credit Card,3.3,0,11,November,4,Wednesday,18-25
ORD-017325,2025-11-05,2025-11-11,Standard Class,C-1375,John Patel,Home Office,East,Philadelphia,56,Beauty & Health,Biotin Supplements,305.56,1,305.56,0.0,305.56,163.62,141.94,46.45,Credit Card,4.5,0,11,November,4,Wednesday,56+
ORD-017326,2025-11-05,2025-11-11,Standard Class,C-2057,Michael Reddy,Consumer,West,San Francisco,55,Beauty & Health,Cetaphil Moisturizer,78.31,1,78.31,0.0,78.31,40.6,37.71,48.15,PayPal,3.5,0,11,November,4,Wednesday,46-55
ORD-017327,2025-11-05,2025-11-11,Standard Class,C-1009,Sofia Reddy,Corporate,West,Seattle,19,Clothing,Zara Blazer,53.49,1,53.49,0.0,53.49,28.78,24.71,46.2,Credit Card,4.3,0,11,November,4,Wednesday,18-25
ORD-017328,2025-11-05,2025-11-11,Standard Class,C-1689,Susan Lee,Corporate,West,Seattle,60,Clothing,H&M Hoodie,74.1,1,74.1,0.0,74.1,37.15,36.95,49.87,Credit Card,3.5,0,11,November,4,Wednesday,56+
ORD-017329,2025-11-05,2025-11-09,Second Class,C-1699,Sofia Williams,Consumer,Central,Dallas,38,Electronics,Sony WH-1000XM5,1172.79,1,1172.79,25.0,879.59,809.21,70.38,8.0,Credit Card,4.3,0,11,November,4,Wednesday,36-45
ORD-017330,2025-11-05,2025-11-11,Standard Class,C-1843,Patricia Jones,Consumer,South,Nashville,65,Clothing,Puma Track Pants,77.58,1,77.58,0.0,77.58,46.33,31.25,40.28,Google Pay,3.5,0,11,November,4,Wednesday,56+
ORD-017331,2025-11-05,2025-11-09,Second Class,C-1954,Sofia Johnson,Home Office,South,Charlotte,44,Home & Kitchen,Dyson V15 Vacuum,517.05,2,1034.1,0.0,1034.1,703.66,330.44,31.95,PayPal,4.3,0,11,November,4,Wednesday,36-45
ORD-017332,2025-11-05,2025-11-11,Standard Class,C-1645,Aisha Jones,Consumer,Central,Chicago,42,Clothing,Adidas Ultraboost,221.66,5,1108.3,0.0,1108.3,598.23,510.07,46.02,Credit Card,3.8,0,11,November,4,Wednesday,36-45
ORD-017333,2025-11-05,2025-11-09,Second Class,C-1922,Aisha Chen,Home Office,Central,Dallas,52,Home & Kitchen,Philips Hue Kit,183.81,1,183.81,0.0,183.81,117.92,65.89,35.85,Debit Card,4.4,0,11,November,4,Wednesday,46-55
ORD-017334,2025-11-05,2025-11-11,Standard Class,C-1932,David Kumar,Consumer,South,Nashville,30,Electronics,Samsung Galaxy S24,303.89,1,303.89,0.0,303.89,206.95,96.94,31.9,Debit Card,5.0,0,11,November,4,Wednesday,26-35
ORD-017335,2025-11-06,2025-11-08,First Class,C-1885,Aisha Singh,Home Office,West,San Francisco,38,Food & Grocery,Granola Bars 24pk,23.7,3,71.1,0.0,71.1,42.49,28.61,40.24,PayPal,4.5,0,11,November,4,Thursday,36-45
ORD-017336,2025-11-06,2025-11-08,First Class,C-1261,Michael Smith,Consumer,East,New York,52,Home & Kitchen,Breville Espresso,492.03,2,984.06,0.0,984.06,597.0,387.06,39.33,PayPal,5.0,0,11,November,4,Thursday,46-55
ORD-017337,2025-11-06,2025-11-08,First Class,C-1544,Patricia Kumar,Home Office,Central,Chicago,20,Electronics,Dell XPS 15,1773.65,4,7094.6,0.0,7094.6,4649.55,2445.05,34.46,Debit Card,4.7,0,11,November,4,Thursday,18-25
ORD-017338,2025-11-06,2025-11-12,Standard Class,C-1710,Arjun Reddy,Home Office,Central,Chicago,23,Beauty & Health,Garnier SPF 50,180.26,1,180.26,0.0,180.26,105.11,75.15,41.69,Debit Card,3.8,0,11,November,4,Thursday,18-25
ORD-017339,2025-11-06,2025-11-06,Same Day,C-2022,Sofia Kumar,Consumer,Central,Dallas,26,Clothing,Gap Hoodie,248.63,2,497.26,30.0,348.08,296.22,51.86,14.9,Credit Card,4.0,0,11,November,4,Thursday,26-35
ORD-017340,2025-11-06,2025-11-08,First Class,C-1100,Mary Smith,Consumer,Central,Chicago,43,Home & Kitchen,Nespresso Vertuo,237.63,1,237.63,5.0,225.75,142.6,83.15,36.83,Debit Card,5.0,0,11,November,4,Thursday,36-45
ORD-017341,2025-11-06,2025-11-06,Same Day,C-1352,John Johnson,Consumer,Central,Dallas,38,Electronics,Apple Watch Series 9,634.03,2,1268.06,25.0,951.04,857.47,93.57,9.84,Debit Card,4.7,1,11,November,4,Thursday,36-45
ORD-017342,2025-11-06,2025-11-10,Second Class,C-1741,Sofia Chen,Corporate,West,San Francisco,23,Electronics,Samsung Galaxy S24,473.03,1,473.03,15.0,402.08,320.91,81.17,20.19,PayPal,4.4,0,11,November,4,Thursday,18-25
ORD-017343,2025-11-06,2025-11-10,Second Class,C-2051,Omar Smith,Home Office,South,Atlanta,19,Sports & Fitness,Foam Roller,139.75,1,139.75,25.0,104.81,90.88,13.93,13.29,Credit Card,3.7,0,11,November,4,Thursday,18-25
ORD-017344,2025-11-06,2025-11-12,Standard Class,C-1260,James Davis,Corporate,East,Boston,18,Clothing,H&M Hoodie,203.86,1,203.86,5.0,193.67,116.82,76.85,39.68,Apple Pay,5.0,0,11,November,4,Thursday,18-25
ORD-017345,2025-11-06,2025-11-12,Standard Class,C-1396,Robert Singh,Consumer,East,Philadelphia,47,Sports & Fitness,Yoga Mat Pro,114.8,1,114.8,20.0,91.84,66.51,25.33,27.58,Credit Card,4.2,1,11,November,4,Thursday,46-55
ORD-017346,2025-11-06,2025-11-06,Same Day,C-1576,Patricia Kumar,Consumer,West,San Francisco,47,Home & Kitchen,Nespresso Vertuo,393.88,4,1575.52,0.0,1575.52,1068.13,507.39,32.2,Credit Card,3.9,0,11,November,4,Thursday,46-55
ORD-017347,2025-11-06,2025-11-12,Standard Class,C-1707,John Smith,Consumer,East,New York,26,Home & Kitchen,Philips Hue Kit,723.9,1,723.9,0.0,723.9,502.92,220.98,30.53,PayPal,4.7,0,11,November,4,Thursday,26-35
ORD-017348,2025-11-06,2025-11-10,Second Class,C-1298,Lucas Lee,Consumer,West,Seattle,37,Electronics,Dell XPS 15,705.43,2,1410.86,25.0,1058.14,933.5,124.64,11.78,Debit Card,3.7,0,11,November,4,Thursday,36-45
ORD-017349,2025-11-06,2025-11-10,Second Class,C-2096,Robert Singh,Consumer,South,Atlanta,50,Beauty & Health,Cetaphil Moisturizer,42.91,2,85.82,0.0,85.82,49.34,36.48,42.51,Debit Card,3.4,0,11,November,4,Thursday,46-55
ORD-017350,2025-11-06,2025-11-12,Standard Class,C-1645,Aisha Jones,Consumer,Central,Chicago,42,Electronics,MacBook Air M3,225.78,1,225.78,0.0,225.78,146.49,79.29,35.12,PayPal,3.7,0,11,November,4,Thursday,36-45
ORD-017351,2025-11-06,2025-11-06,Same Day,C-2176,Omar Kim,Consumer,East,Boston,43,Clothing,Zara Blazer,176.73,3,530.19,25.0,397.64,266.43,131.21,33.0,Credit Card,4.1,0,11,November,4,Thursday,36-45
ORD-017352,2025-11-06,2025-11-08,First Class,C-1246,James Singh,Consumer,West,San Francisco,38,Home & Kitchen,IKEA KALLAX Shelf,71.19,5,355.95,15.0,302.56,221.53,81.03,26.78,Credit Card,4.4,0,11,November,4,Thursday,36-45
ORD-017353,2025-11-06,2025-11-10,Second Class,C-1687,Priya Jones,Consumer,Central,Dallas,27,Clothing,Levi's 501 Jeans,68.26,2,136.52,15.0,116.04,79.02,37.02,31.9,Debit Card,4.1,0,11,November,4,Thursday,26-35
ORD-017354,2025-11-06,2025-11-12,Standard Class,C-1139,David Sharma,Corporate,East,New York,27,Sports & Fitness,Garmin Fenix 7,86.53,1,86.53,20.0,69.22,57.58,11.64,16.82,Credit Card,4.1,0,11,November,4,Thursday,26-35
ORD-017355,2025-11-06,2025-11-10,Second Class,C-1579,Susan Johnson,Consumer,East,Boston,50,Electronics,Apple Watch Series 9,858.18,2,1716.36,0.0,1716.36,1220.93,495.43,28.87,Debit Card,4.0,0,11,November,4,Thursday,46-55
ORD-017356,2025-11-06,2025-11-10,Second Class,C-1424,Linda Sharma,Consumer,West,San Francisco,57,Food & Grocery,Chia Seeds 1kg,50.72,1,50.72,0.0,50.72,31.97,18.75,36.97,Credit Card,3.7,0,11,November,4,Thursday,56+
ORD-017357,2025-11-06,2025-11-12,Standard Class,C-1180,Omar Brown,Consumer,West,Seattle,36,Books & Media,Atomic Habits,47.57,1,47.57,20.0,38.06,19.74,18.32,48.13,PayPal,5.0,0,11,November,4,Thursday,36-45
ORD-017358,2025-11-06,2025-11-12,Standard Class,C-1692,John Smith,Home Office,East,New York,19,Sports & Fitness,Bowflex Dumbbells,161.01,1,161.01,0.0,161.01,108.46,52.55,32.64,Debit Card,4.7,0,11,November,4,Thursday,18-25
ORD-017359,2025-11-06,2025-11-12,Standard Class,C-1746,Mary Williams,Corporate,East,Philadelphia,24,Clothing,Under Armour T-Shirt,81.78,2,163.56,0.0,163.56,88.73,74.83,45.75,PayPal,4.4,0,11,November,4,Thursday,18-25
ORD-017360,2025-11-06,2025-11-12,Standard Class,C-1838,Mary Singh,Corporate,West,Seattle,44,Clothing,Gap Hoodie,209.82,1,209.82,0.0,209.82,120.03,89.79,42.79,Credit Card,3.9,0,11,November,4,Thursday,36-45
ORD-017361,2025-11-06,2025-11-06,Same Day,C-1745,Omar Reddy,Consumer,South,Atlanta,31,Beauty & Health,Dove Body Wash,170.07,1,170.07,0.0,170.07,91.08,78.99,46.45,PayPal,3.2,0,11,November,4,Thursday,26-35
ORD-017362,2025-11-06,2025-11-12,Standard Class,C-1548,Omar Johnson,Consumer,South,Nashville,50,Clothing,Nike Air Force 1,152.22,2,304.44,0.0,304.44,158.31,146.13,48.0,Credit Card,2.9,0,11,November,4,Thursday,46-55
ORD-017363,2025-11-06,2025-11-12,Standard Class,C-1262,Robert Davis,Consumer,West,Seattle,19,Electronics,LG 27in 4K Monitor,714.03,1,714.03,0.0,714.03,506.89,207.14,29.01,PayPal,3.8,0,11,November,4,Thursday,18-25
ORD-017364,2025-11-06,2025-11-12,Standard Class,C-1154,Susan Kumar,Consumer,West,Los Angeles,53,Clothing,Ray-Ban Aviators,196.93,4,787.72,0.0,787.72,421.87,365.85,46.44,Credit Card,4.3,0,11,November,4,Thursday,46-55
ORD-017365,2025-11-06,2025-11-12,Standard Class,C-1494,Sofia Davis,Corporate,East,New York,52,Sports & Fitness,Peloton Bike+,181.9,3,545.7,15.0,463.85,355.04,108.81,23.46,Debit Card,4.6,0,11,November,4,Thursday,46-55
ORD-017366,2025-11-06,2025-11-10,Second Class,C-1906,Mary Garcia,Consumer,West,Los Angeles,18,Electronics,Sony WH-1000XM5,210.74,2,421.48,15.0,358.26,276.97,81.29,22.69,Debit Card,3.8,0,11,November,4,Thursday,18-25
ORD-017367,2025-11-06,2025-11-06,Same Day,C-1147,David Garcia,Consumer,West,Los Angeles,27,Clothing,Levi's 501 Jeans,112.93,2,225.86,0.0,225.86,140.93,84.93,37.6,Credit Card,4.9,0,11,November,4,Thursday,26-35
